,summary,Energiewende,Verkehrswende,Geo_Engineering,Oekologie,Tipping_Points,Klimawandel,Landwirtschaft,Gesundheit,Wasserversorgung,Waermewende,Industrie,Klimaextreme,Urbane_Hitzeinsel,word
1230,3.8038023558996903,-0.7561435172895739,0.0,0.0,0.4850186871406256,0.501757026944908,0.4513005612902519,0.47572776371489117,0.4779750564120762,0.48445597249582745,0.08709749448660936,0.4463979311995134,0.4814454640939423,0.0,1230
sogar 1230,3.8038023558996903,-0.7561435172895739,0.0,0.0,0.4850186871406256,0.501757026944908,0.4513005612902519,0.47572776371489117,0.4779750564120762,0.48445597249582745,0.08709749448660936,0.4463979311995134,0.4814454640939423,0.0,sogar 1230
Betrachtet,3.794519221331321,-0.7543310108113244,0.0,0.0,0.4843411202126082,0.5012036592955124,0.45036635409244763,0.4750667851205318,0.4773104956319691,0.4837794677836373,0.0895409654802488,0.44578136627303666,0.48077550602494135,0.0,Betrachtet
geschätz…,3.7663620126142825,-0.7487941017290181,0.0,0.0,0.4822602546125244,0.4995023268354508,0.4475006307112597,0.4730371310465077,0.47526978319958785,0.48170188165963534,0.09698912873382574,0.44388879301218676,0.47871813134116137,0.0,geschätz…
betracht+et geschätz…,3.7663620126142825,-0.7487941017290181,0.0,0.0,0.4822602546125244,0.4995023268354508,0.4475006307112597,0.4730371310465077,0.47526978319958785,0.48170188165963534,0.09698912873382574,0.44388879301218676,0.47871813134116137,0.0,betracht+et geschätz…
+1425,3.750863714224544,-0.7457210085768544,0.0,0.0,0.48109813044578414,0.49855094035945663,0.445902315434076,0.4719037833830209,0.4741302220610834,0.48054160041211347,0.10111254365101124,0.4428324511234148,0.47756920761696225,0.0,+1425
geschätz… +1425,3.750863714224544,-0.7457210085768544,0.0,0.0,0.48109813044578414,0.49855094035945663,0.445902315434076,0.4719037833830209,0.4741302220610834,0.48054160041211347,0.10111254365101124,0.4428324511234148,0.47756920761696225,0.0,geschätz… +1425
+1425 char+s,3.7426419680610685,-0.7440833410819605,0.0,0.0,0.48047671553026616,0.4980418570784453,0.445048277836616,0.47129780773086755,0.47352091284701425,0.4799211743052764,0.10330691029626625,0.4422677843628759,0.47695487521015023,0.0,+1425 char+s
Globale,4.453020537938982,-0.8687667876021915,0.0,0.0,0.5238620934261196,0.5328765076844514,0.505914845076259,0.5136904356227022,0.516128050319091,0.5232430282112077,-0.07048395758070677,0.4819948942735418,0.5198850804976056,0.0,Globale
RKI,6.5186464354439515,-1.1033495357879288,0.0,0.0,0.5875950461098858,0.5795417507783462,0.6032278569337555,0.5762647588574159,0.5789531468885621,0.5869019913448265,-0.45156807155443496,0.5414335796022575,0.5830874223336588,0.0,RKI
erwärmung rki,4.562991235276435,-0.8854249443555471,0.0,0.0,0.5291013735473564,0.5369636996932203,0.5134749953741317,0.518821288110847,0.5212823513639074,0.5284753773215468,-0.09487970021253038,0.4868334544444217,0.5250746761185942,0.0,erwärmung rki
rki geh+t,4.588703089559852,-0.8892313217958522,0.0,0.0,0.5302815393625491,0.5378799431066562,0.5151856971408069,0.5199773638434432,0.5224436373560148,0.5296540034186293,-0.10049875194707653,0.4879245580043713,0.5262438039900665,0.0,rki geh+t
Tausenden,6.448586182084681,-1.0974755469194133,0.0,0.0,0.5862377213854129,0.5786462723658399,0.6009839610540303,0.5749285538023897,0.5776123665262184,0.585546013842114,-0.44076222929849235,0.5401547786294059,0.5817397635542596,0.0,Tausenden
geh+t tausend+en,4.650419690829939,-0.8982353577578178,0.0,0.0,0.5330484449185373,0.5400214325747601,0.5192081313799431,0.5226882691379964,0.5251666552771569,0.5324173299846777,-0.11385879071279932,0.49048438315039644,0.5289850516448539,0.0,geh+t tausend+en
tausend+en tot+en,4.726181101374504,-0.9090392195560902,0.0,0.0,0.5363229983752078,0.542543339171787,0.5239905049718846,0.5258974131008486,0.5283899483907762,0.5356877035802017,-0.13001881734755363,0.4935169831323531,0.5322296380995283,0.0,tausend+en tot+en
Juni-Hitzewelle,4.8292289170693055,-0.9233095980728664,0.0,0.0,0.5405735925900248,0.5457956776595992,0.530235715303782,0.5300644942698199,0.5325750969198472,0.5399329618087194,-0.1515881295147435,0.4974585334168284,0.5364419743631892,0.0,Juni-Hitzewelle
tot+en juni+-+hitze+welle,4.8292289170693055,-0.9233095980728664,0.0,0.0,0.5405735925900248,0.5457956776595992,0.530235715303782,0.5300644942698199,0.5325750969198472,0.5399329618087194,-0.1515881295147435,0.4974585334168284,0.5364419743631892,0.0,tot+en juni+-+hitze+welle
juni+-+hitze+welle noch,5.040623107649648,-0.951140993162319,0.0,0.0,0.5486256338278312,0.5518851971698503,0.5421917406897082,0.5379626201969359,0.5405065273893014,0.5479751709733263,-0.19443102600549197,0.5049406365752525,0.5444235149704296,0.0,juni+-+hitze+welle noch
noch sorg+t,5.10375550398883,-0.959097383488015,0.0,0.0,0.5508711846307739,0.5535653936826666,0.5455576951039801,0.5401662416786136,0.5427192230375469,0.550218043836956,-0.20687796116551715,0.5070308429904007,0.5466498621809752,0.0,noch sorg+t
Kälte,5.186559526025192,-0.9692979951528531,0.0,0.0,0.5537143059578918,0.5556805705727081,0.5498406597700657,0.5429568946261543,0.5455212318206673,0.5530578144167504,-0.2229718920266718,0.5096795234271141,0.5494689542813451,0.0,Kälte
sorg+t kälte,5.186559526025192,-0.9692979951528531,0.0,0.0,0.5537143059578918,0.5556805705727081,0.5498406597700657,0.5429568946261543,0.5455212318206673,0.5530578144167504,-0.2229718920266718,0.5096795234271141,0.5494689542813451,0.0,sorg+t kälte
kälte europa,5.3282819684126865,-0.9861634302448823,0.0,0.0,0.5583282700030795,0.5590826474819632,0.556844779741364,0.5474871762307998,0.5500696269436129,0.5576664350068637,-0.2499301729310568,0.5139832554589904,0.5540445966992439,0.0,kälte europa
europa mehr,5.539353167674897,-1.0099766799485113,0.0,0.0,0.5646632991916982,0.5636868734821177,0.5665785308380478,0.5537102469785405,0.5563169354883574,0.56399431653997,-0.2887790562991211,0.5199030024050886,0.5603283610583184,0.0,europa mehr
Sterbefälle,5.653790504932041,-1.022276331253526,0.0,0.0,0.5678550315391049,0.565974607018279,0.5715385055229638,0.5568468528257511,0.5594654772272626,0.5671825300621116,-0.309227525137644,0.522890161952426,0.5634948537829442,0.0,Sterbefälle
mehr sterbefall+e,5.653790504932041,-1.022276331253526,0.0,0.0,0.5678550315391049,0.565974607018279,0.5715385055229638,0.5568468528257511,0.5594654772272626,0.5671825300621116,-0.309227525137644,0.522890161952426,0.5634948537829442,0.0,mehr sterbefall+e
sterbefall+e hitze,4.87684272778222,-0.929743683988247,0.0,0.0,0.5424627220391589,0.5472330471740018,0.5330255479223913,0.5319170104078759,0.534435534795298,0.5418197521495566,-0.1613993475639478,0.49921212947971344,0.5383143320772142,0.0,sterbefall+e hitze
doch änder+t,7.025039700122129,-1.1427462674671092,0.0,0.0,0.5964186672314913,0.5851951757237244,0.618104971555376,0.5849547414415165,0.5876720842393901,0.5957170889715974,-0.526382185560688,0.5497601083256946,0.5918498858179394,0.0,doch änder+t
änder+t klima+wandel,12.036489569414428,-1.362614469371522,0.0,0.0,0.6374220636050608,0.6045312651129356,0.6990408114610115,0.6254172572662798,0.628251856135095,0.6366860111803501,-1.064844152459414,0.5887476436362279,0.632605853394861,0.0,änder+t klima+wandel
aktuell+e berechnung+en,6.874817421905559,-1.1315918911733953,0.0,0.0,0.5939692261958459,0.5836569123878494,0.6139213472153757,0.5825417656737659,0.5852512070994005,0.5932699734761234,-0.5047664054801699,0.5474463440333167,0.5894171316308666,0.0,aktuell+e berechnung+en
berechnung+en geh+en,6.183329900026528,-1.0742029230046606,0.0,0.0,0.5807505743169872,0.5749644684813048,0.5920197265719757,0.5695283248776035,0.5721933095547029,0.580064411858974,-0.3987582642273162,0.5349906977535833,0.5762923991794417,0.0,berechnung+en geh+en
geh+en juni,5.840429159553464,-1.041476730635967,0.0,0.0,0.5727308836769506,0.5694240806050599,0.5791948064013496,0.5616401378835103,0.5642766415428166,0.5720531124900745,-0.341705599458974,0.527459492700718,0.5683329055492896,0.0,geh+en juni
4300,5.6063638935483775,-1.017229114967673,0.0,0.0,0.5665518146511309,0.565043227573931,0.5695085380896602,0.5555660413406672,0.5581798144367389,0.5658807433070371,-0.3008036811726575,0.5216700984018074,0.5622018950036932,0.0,4300
juni 4300,5.6063638935483775,-1.017229114967673,0.0,0.0,0.5665518146511309,0.565043227573931,0.5695085380896602,0.5555660413406672,0.5581798144367389,0.5658807433070371,-0.3008036811726575,0.5216700984018074,0.5622018950036932,0.0,juni 4300
Hitzetoten,6.961547826630402,-1.1380838257805541,0.0,0.0,0.595399445501641,0.5845582062764582,0.6163587932532769,0.583950634197438,0.5866647018984479,0.5946988311343723,-0.5173031575991749,0.5487971266801199,0.5908375805340571,0.0,Hitzetoten
4300 hitzetot+en,5.497184899990252,-1.005338639355109,0.0,0.0,0.5634456573805483,0.5628082772117347,0.5646964882012614,0.5525138615191886,0.5551159479236408,0.5627780316600015,-0.2811374439339808,0.5187642255700543,0.5591204518631732,0.0,4300 hitzetot+en
hitzetot+en deutschland,5.246684445248417,-0.9765426538356777,0.0,0.0,0.5557094024070919,0.5571564119660114,0.5528609162445635,0.5449155842820154,0.5474878016277802,0.5550505860434882,-0.23449766195729962,0.5115396682097826,0.5514473781299473,0.0,hitzetot+en deutschland
laut bericht,4.959876346167619,-0.9407311600961764,0.0,0.0,0.5456501359703543,0.5496463694136847,0.5377534915223142,0.5350433481190483,0.5375750881114932,0.5450032644740271,-0.1782821293118423,0.5021733943821628,0.5414737698553463,0.0,laut bericht
bericht rki,4.838511073150915,-0.9245716829404538,0.0,0.0,0.5409454855743326,0.546079040874518,0.5307842118396532,0.5304291551483611,0.5329413225166509,0.5403043927439528,-0.1535083629805115,0.4978036570759412,0.5368105544293109,0.0,bericht rki
rki mensch+en,4.742364358926735,-0.9113122598529184,0.0,0.0,0.5370056984524862,0.543067359048593,0.5249906634383511,0.5265665940087536,0.5290620538987935,0.5363695398062833,-0.13343714033674656,0.49414966436643937,0.5329061447085266,0.0,rki mensch+en
Alter,4.650419690829939,-0.8982353577578178,0.0,0.0,0.5330484449185373,0.5400214325747601,0.5192081313799431,0.5226882691379964,0.5251666552771569,0.5324173299846777,-0.11385879071279932,0.49048438315039644,0.5289850516448539,0.0,Alter
mensch+en alter,4.650419690829939,-0.8982353577578178,0.0,0.0,0.5330484449185373,0.5400214325747601,0.5192081313799431,0.5226882691379964,0.5251666552771569,0.5324173299846777,-0.11385879071279932,0.49048438315039644,0.5289850516448539,0.0,mensch+en alter
alter jahr+en,4.532195803714948,-0.8808224589128753,0.0,0.0,0.5276659795352446,0.5358470792754392,0.5113982413088148,0.5174153590776036,0.5198700498426431,0.5270418666582936,-0.08810786602958386,0.48550697828298295,0.5236527831887735,0.0,alter jahr+en
jahr+en prozent,4.447724360938666,-0.8679487067783551,0.0,0.0,0.5236016359292454,0.5326725157555071,0.5055404308237522,0.5134354315853957,0.515871867021476,0.5229829193523636,-0.06929390490859104,0.4817545851791414,0.5196271220780848,0.0,jahr+en prozent
prozent hitze+tot+en,4.38744900814294,-0.8585327730152218,0.0,0.0,0.5205822405508433,0.5303023449026527,0.5012093971964979,0.5104796951930018,0.5129023657010474,0.5199675939352569,-0.05564928574267445,0.47897034145244305,0.5166368998589451,0.0,prozent hitze+tot+en
Außerdem,4.315357313737857,-0.8470105630182271,0.0,0.0,0.5168327468235031,0.5273457596847632,0.4958544829537804,0.5068103814731731,0.5092157166643128,0.5162232271054177,-0.039081447556200924,0.47551691322201284,0.5129241532584032,0.0,Außerdem
verstürben,4.278348636741649,-0.8409822630398286,0.0,0.0,0.5148467173430485,0.5257739837561002,0.4930281711925158,0.5048673298710536,0.5072633739183687,0.5142399460447445,-0.030468421698093114,0.47368952799582253,0.5109578221773154,0.0,verstürben
außerdem ver+stürb+en,4.278348636741649,-0.8409822630398286,0.0,0.0,0.5148467173430485,0.5257739837561002,0.4930281711925158,0.5048673298710536,0.5072633739183687,0.5142399460447445,-0.030468421698093114,0.47368952799582253,0.5109578221773154,0.0,außerdem ver+stürb+en
ver+stürb+en mehr,4.2361089958045595,-0.8340055515778262,0.0,0.0,0.5125270833016418,0.5239333407027574,0.48973562416557886,0.5025983400391638,0.5049834363956003,0.5119235509626704,-0.020546477334087078,0.4715567904704444,0.5086614014699052,0.0,ver+stürb+en mehr
mehr frau+en,4.217897707081722,-0.8309653865199962,0.0,0.0,0.511509120472743,0.5231239712566502,0.48829353048319335,0.5016027546697701,0.5039830139939767,0.5109070193846827,-0.016238149334780103,0.4706213930424708,0.5076536959975986,0.0,mehr frau+en
frau+en mann+er,4.17980213328889,-0.8245419486511683,0.0,0.0,0.5093438838725488,0.5213992312950575,0.48523175391040296,0.49948542553621067,0.5018553299147431,0.5087448471203954,-0.007165227976407708,0.46863288620494725,0.5055104199961206,0.0,frau+en mann+er
höheren,4.08207385703605,-0.807658088889935,0.0,0.0,0.5035578464419883,0.5167698434047414,0.4770858756399249,0.49382948534967197,0.4961712737564743,0.5029671325475551,0.016493523336687983,0.4633265494860677,0.49978402429966423,0.0,höheren
mann+er hoch+er+en,4.08207385703605,-0.807658088889935,0.0,0.0,0.5035578464419883,0.5167698434047414,0.4770858756399249,0.49382948534967197,0.4961712737564743,0.5029671325475551,0.016493523336687983,0.4633265494860677,0.49978402429966423,0.0,mann+er hoch+er+en
Frauenanteil,4.060220230263247,-0.8038005420057264,0.0,0.0,0.5022163172183413,0.5156924044616269,0.47520437395664006,0.4925185533560055,0.49485373005900535,0.5016275610442241,0.02186146485639244,0.4620977920426638,0.4984565232580821,0.0,Frauenanteil
hoch+er+en frau+en+anteil,4.060220230263247,-0.8038005420057264,0.0,0.0,0.5022163172183413,0.5156924044616269,0.47520437395664006,0.4925185533560055,0.49485373005900535,0.5016275610442241,0.02186146485639244,0.4620977920426638,0.4984565232580821,0.0,hoch+er+en frau+en+anteil
äl…,4.0093401517616325,-0.7946996381555794,0.0,0.0,0.49902199780883916,0.5131209855012481,0.47073471856065063,0.4893977486801208,0.49171704097890107,0.49843794581992207,0.03447200381044543,0.45917435071061236,0.49529591065977147,0.0,äl…
frau+en+anteil äl…,4.0093401517616325,-0.7946996381555794,0.0,0.0,0.49902199780883916,0.5131209855012481,0.47073471856065063,0.4893977486801208,0.49171704097890107,0.49843794581992207,0.03447200381044543,0.45917435071061236,0.49529591065977147,0.0,frau+en+anteil äl…
+3785,3.997382579830875,-0.7925361260935537,0.0,0.0,0.4982565170709713,0.5125035630036318,0.46966574472063705,0.4886500231749887,0.49096547935105883,0.4976736013289862,0.03745888901218092,0.4584742766037285,0.49453857116390754,0.0,+3785
äl… +3785,3.997382579830875,-0.7925361260935537,0.0,0.0,0.4982565170709713,0.5125035630036318,0.46966574472063705,0.4886500231749887,0.49096547935105883,0.4976736013289862,0.03745888901218092,0.4584742766037285,0.49453857116390754,0.0,äl… +3785
+3785 char+s,3.9834027621704675,-0.7899946589992234,0.0,0.0,0.49735428847920576,0.5117752524444128,0.4684068399338118,0.4877687904603709,0.49007971048818255,0.4967727164170197,0.040962261514987254,0.45764938465320526,0.49364596993258547,0.0,+3785 char+s
Walther-Rode-Preis,4.480187762859186,-0.8729400376957143,0.0,0.0,0.525186127035159,0.533912338352975,0.5078202170084685,0.514986839407466,0.5174304289523516,0.524565295508262,-0.0765662759950449,0.4832168374406563,0.5211964528157182,0.0,Walther-Rode-Preis
walther-rode-prei+s 2026,4.5952887836027285,-0.8902009985063415,0.0,0.0,0.5305811875980111,0.5381123138544255,0.5156205189690738,0.5202709149941008,0.5227385072295825,0.529953261969782,-0.10193292028316368,0.48820166317940444,0.526540658620297,0.0,walther-rode-prei+s 2026
2026 geh+t,4.629218384551287,-0.8951630985754089,0.0,0.0,0.5321082485157109,0.5392948141305738,0.5178394407032575,0.521767026417257,0.5242413128339308,0.5314783448741855,-0.10928935750943664,0.48961428155799774,0.5280535391649072,0.0,2026 geh+t
ORF-Wettermoderator,4.687273136338333,-0.9035245768312445,0.0,0.0,0.5346577058179635,0.5412625379721594,0.5215553649263036,0.5242652679178228,0.5267506327033666,0.5340245291746987,-0.12175231163808314,0.4919743152910837,0.5305795315648624,0.0,ORF-Wettermoderator
geh+t orf-wettermoderator,4.687273136338333,-0.9035245768312445,0.0,0.0,0.5346577058179635,0.5412625379721594,0.5215553649263036,0.5242652679178228,0.5267506327033666,0.5340245291746987,-0.12175231163808314,0.4919743152910837,0.5305795315648624,0.0,geh+t orf-wettermoderator
Marcus,4.857431013086712,-0.9271325036351101,0.0,0.0,0.5416980757397274,0.5466518730034328,0.5318952481978683,0.5311671465408151,0.5336824725132788,0.5410560502334231,-0.1574110191187624,0.4985022073169608,0.5375564571973261,0.0,Marcus
orf-wettermoderator marcus,4.857431013086712,-0.9271325036351101,0.0,0.0,0.5416980757397274,0.5466518730034328,0.5318952481978683,0.5311671465408151,0.5336824725132788,0.5410560502334231,-0.1574110191187624,0.4985022073169608,0.5375564571973261,0.0,orf-wettermoderator marcus
Wadsak,4.9276736001140335,-0.9365045337704233,0.0,0.0,0.5444297430476238,0.5487241564546989,0.535940109040199,0.5338462364147708,0.5363729386925719,0.5437843587245363,-0.17176830938848384,0.501039214494616,0.5402640407472535,0.0,Wadsak
marcus wadsak,4.9276736001140335,-0.9365045337704233,0.0,0.0,0.5444297430476238,0.5487241564546989,0.535940109040199,0.5338462364147708,0.5363729386925719,0.5437843587245363,-0.17176830938848384,0.501039214494616,0.5402640407472535,0.0,marcus wadsak
wadsak für,5.004999811750034,-0.9465812461879519,0.0,0.0,0.5473275628087543,0.5509102132229524,0.5402525356306757,0.536688984275308,0.5392276036051307,0.5466786606715963,-0.18733869424871274,0.5037330789962827,0.5431366356115866,0.0,wadsak für
für solide,5.130446866736883,-0.962414222785303,0.0,0.0,0.5518000476493949,0.5542579526020563,0.5469542998746583,0.5410778870339819,0.54363459474165,0.5511458072605572,-0.21209408300856947,0.5078959057834954,0.5475708397808029,0.0,für solide
